"ID","lat","long","start.date","end.date","data.band","min.band","max.band","mean.band","sd.band","band.yield","no.fill.data","poor.quality.data"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","-0.1848","-0.1848","-0.1848",NA,NA,"80% (16/20)","15% (3/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","-0.1884","-0.0749","-0.13165","0.0802566196646732",NA,"80% (16/20)","10% (2/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","-0.1865","-0.0626","-0.12455","0.0876105301890132",NA,"75% (15/20)","15% (3/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","-0.0432","-0.0432","-0.0432",NA,NA,"70% (14/20)","25% (5/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","-0.0523","-0.0523","-0.0523",NA,NA,"75% (15/20)","20% (4/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"100% (20/20)","0% (0/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"100% (20/20)","0% (0/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","-0.1825","-0.1825","-0.1825",NA,NA,"85% (17/20)","10% (2/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","-0.1951","-0.1951","-0.1951",NA,NA,"75% (15/20)","20% (4/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","-0.1928","-0.0482","-0.1205","0.102247640559575",NA,"75% (15/20)","15% (3/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","-0.1893","-0.0419","-0.1156","0.104227539546897",NA,"75% (15/20)","15% (3/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","-0.1879","-0.0626","-0.12525","0.0886004796826744",NA,"70% (14/20)","20% (4/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","-0.1845","-0.0432","-0.11385","0.0999141881816592",NA,"60% (12/20)","30% (6/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","-0.0241","-0.0241","-0.0241",NA,NA,"60% (12/20)","35% (7/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","-0.1793","-0.1793","-0.1793",NA,NA,"95% (19/20)","0% (0/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","-0.1074","-0.1074","-0.1074",NA,NA,"85% (17/20)","10% (2/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","-0.1856","-0.1403","-0.16295","0.0320319371877506",NA,"65% (13/20)","25% (5/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","-0.1714","-0.1608","-0.166266666666667","0.00530785581316348",NA,"65% (13/20)","20% (4/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","-0.1916","-0.0723","-0.148383333333333","0.0465281599320956",NA,"65% (13/20)","5% (1/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","-0.1779","-0.0552","-0.12522","0.044399684683565",NA,"65% (13/20)","10% (2/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","-0.1376","-0.0483","-0.09185","0.035353571248178",NA,"60% (12/20)","10% (2/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","-0.1845","0.001","-0.077","0.0962042098870938",NA,"55% (11/20)","30% (6/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","-0.1854","-0.0558","-0.1392","0.0723665668661986",NA,"50% (10/20)","35% (7/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","-0.1579","-0.1579","-0.1579",NA,NA,"80% (16/20)","15% (3/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","-0.1074","0.3818","0.109033333333333","0.249417808773418",NA,"65% (13/20)","20% (4/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","3e-04","0.2881","0.10452","0.126117849648652",NA,"50% (10/20)","25% (5/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","0.0063","0.5338","0.318416666666667","0.201549809393774",NA,"50% (10/20)","20% (4/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","-0.0723","0.5616","0.301516666666667","0.248601660627331",NA,"50% (10/20)","20% (4/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","-0.0552","0.6361","0.2778375","0.279525638678407",NA,"40% (8/20)","20% (4/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","-0.0416","0.5388","0.1471875","0.212856111275065",NA,"35% (7/20)","25% (5/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","-0.0091","0.4671","0.179616666666667","0.199362327601447",NA,"40% (8/20)","30% (6/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","0.0757","0.6032","0.298033333333333","0.17371884948579",NA,"30% (6/20)","40% (8/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","-0.1579","0.3923","0.050825","0.250603795861116",NA,"60% (12/20)","20% (4/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","0.0071","0.6157","0.311766666666667","0.244424202293199",NA,"55% (11/20)","15% (3/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","0.2691","0.6458","0.4507","0.185357643489552",NA,"50% (10/20)","20% (4/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","0.2975","0.6458","0.44305","0.151597476891932",NA,"50% (10/20)","20% (4/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","0.2975","0.7424","0.474042857142857","0.172236076913277",NA,"45% (9/20)","20% (4/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","0.3524","0.8587","0.573642857142857","0.187672879031067",NA,"40% (8/20)","25% (5/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","0.3328","0.7393","0.5338","0.147272445940622",NA,"30% (6/20)","35% (7/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","0.3002","0.6845","0.479566666666667","0.154441868243902",NA,"30% (6/20)","40% (8/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","0.359","0.7045","0.5338","0.131987234231194",NA,"20% (4/20)","45% (9/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","0.2098","0.6902","0.41076","0.23201455342284",NA,"50% (10/20)","25% (5/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","0.2098","0.8312","0.535375","0.224975812985688",NA,"30% (6/20)","30% (6/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","0.2786","0.8312","0.460888888888889","0.196493768631759",NA,"30% (6/20)","25% (5/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","0.2532","0.6416","0.4267375","0.139967811988532",NA,"35% (7/20)","25% (5/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","0.315","0.7681","0.563625","0.182487492722104",NA,"30% (6/20)","30% (6/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","0.4327","0.8616","0.638277777777778","0.161385909993544",NA,"25% (5/20)","30% (6/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","0.3427","0.7831","0.539477777777778","0.164545204866154",NA,"15% (3/20)","40% (8/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","0.3264","0.7598","0.578288888888889","0.167140984235199",NA,"15% (3/20)","40% (8/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","0.3697","0.8006","0.61981","0.164044366966176",NA,"10% (2/20)","40% (8/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","0.3788","0.85","0.5191","0.179744197866487",NA,"35% (7/20)","30% (6/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","0.2865","0.7916","0.504411111111111","0.206047066494797",NA,"25% (5/20)","30% (6/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","0.2589","0.5775","0.387233333333333","0.136220519746476",NA,"30% (6/20)","25% (5/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","0.2589","0.7264","0.4433","0.188487532744211",NA,"30% (6/20)","25% (5/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","0.3053","0.7909","0.53065","0.184904926020554",NA,"20% (4/20)","30% (6/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","0.3675","0.8616","0.56634","0.196293534166451",NA,"10% (2/20)","40% (8/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","0.4316","0.8711","0.64708","0.168517402991831",NA,"5% (1/20)","45% (9/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","0.4319","0.8711","0.66157","0.163650895709943",NA,"5% (1/20)","45% (9/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","0.4078","0.8139","0.634409090909091","0.157561762204828",NA,"0% (0/20)","45% (9/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","0.3535","0.8591","0.5819375","0.199416190326377",NA,"25% (5/20)","35% (7/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","0.2955","0.7437","0.481188888888889","0.192272855887437",NA,"20% (4/20)","35% (7/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","0.2589","0.7156","0.427622222222222","0.180164277659153",NA,"20% (4/20)","35% (7/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","0.2832","0.7913","0.488922222222222","0.206834449365778",NA,"15% (3/20)","40% (8/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","0.3305","0.7986","0.52939","0.182769888414671",NA,"5% (1/20)","45% (9/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","0.3615","0.8327","0.57978","0.190241669696439",NA,"0% (0/20)","50% (10/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","0.4339","0.8659","0.66634","0.170556443573512",NA,"0% (0/20)","50% (10/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","0.4036","0.8383","0.67544","0.154087105235967",NA,"0% (0/20)","50% (10/20)"
"Lat10.81728Lon-75.20378Start2013-01-01End2013-12-31","10.81727778","-75.20377778","2013-01-01","2013-12-19","250m_16_days_NDVI","0.4101","0.8206","0.659915384615385","0.155576202369095",NA,"0% (0/20)","35% (7/20)"
"Lat10.86189Lon-74.48136Start2013-01-01End2013-12-31","10.86188889","-74.48135833","2013-01-01","2013-12-19","250m_16_days_NDVI","0.5027","0.8442","0.67013","0.0997440396437023",NA,"0% (0/20)","50% (10/20)"
"Lat10.86189Lon-74.48136Start2013-01-01End2013-12-31","10.86188889","-74.48135833","2013-01-01","2013-12-19","250m_16_days_NDVI","0.61","0.8727","0.77148","0.0772816752751474",NA,"0% (0/20)","50% (10/20)"
"Lat10.86189Lon-74.48136Start2013-01-01End2013-12-31","10.86188889","-74.48135833","2013-01-01","2013-12-19","250m_16_days_NDVI","0.7811","0.8682","0.81728","0.0329729788362127",NA,"0% (0/20)","50% (10/20)"
"Lat10.86189Lon-74.48136Start2013-01-01End2013-12-31","10.86188889","-74.48135833","2013-01-01","2013-12-19","250m_16_days_NDVI","0.6918","0.8735","0.775511111111111","0.0609181919553684",NA,"5% (1/20)","50% (10/20)"
"Lat10.86189Lon-74.48136Start2013-01-01End2013-12-31","10.86188889","-74.48135833","2013-01-01","2013-12-19","250m_16_days_NDVI","0.2392","0.6261","0.449471428571429","0.141631113746071",NA,"15% (3/20)","50% (10/20)"
"Lat10.86189Lon-74.48136Start2013-01-01End2013-12-31","10.86188889","-74.48135833","2013-01-01","2013-12-19","250m_16_days_NDVI","-0.1729","0.3753","0.13112","0.20063021208183",NA,"15% (3/20)","60% (12/20)"
"Lat10.86189Lon-74.48136Start2013-01-01End2013-12-31","10.86188889","-74.48135833","2013-01-01","2013-12-19","250m_16_days_NDVI","-0.1604","-0.0795","-0.11995","0.0572049385979917",NA,"45% (9/20)","45% (9/20)"
"Lat10.86189Lon-74.48136Start2013-01-01End2013-12-31","10.86188889","-74.48135833","2013-01-01","2013-12-19","250m_16_days_NDVI","-0.1604","-0.0498","-0.1051","0.0782060099992322",NA,"50% (10/20)","40% (8/20)"
"Lat10.86189Lon-74.48136Start2013-01-01End2013-12-31","10.86188889","-74.48135833","2013-01-01","2013-12-19","250m_16_days_NDVI","-0.1502","-0.0515","-0.10085","0.0697914393031122",NA,"55% (11/20)","35% (7/20)"
"Lat10.86189Lon-74.48136Start2013-01-01End2013-12-31","10.86188889","-74.48135833","2013-01-01","2013-12-19","250m_16_days_NDVI","0.5681","0.7967","0.69137","0.0720280045846367",NA,"0% (0/20)","50% (10/20)"
"Lat10.86189Lon-74.48136Start2013-01-01End2013-12-31","10.86188889","-74.48135833","2013-01-01","2013-12-19","250m_16_days_NDVI","0.6092","0.8048","0.73156","0.0649699451883544",NA,"0% (0/20)","50% (10/20)"
"Lat10.86189Lon-74.48136Start2013-01-01End2013-12-31","10.86188889","-74.48135833","2013-01-01","2013-12-19","250m_16_days_NDVI","0.5633","0.8623","0.75617","0.0957344713256411",NA,"0% (0/20)","50% (10/20)"
"Lat10.86189Lon-74.48136Start2013-01-01End2013-12-31","10.86188889","-74.48135833","2013-01-01","2013-12-19","250m_16_days_NDVI","0.7194","0.8498","0.77885","0.0441552375149313",NA,"0% (0/20)","50% (10/20)"
"Lat10.86189Lon-74.48136Start2013-01-01End2013-12-31","10.86188889","-74.48135833","2013-01-01","2013-12-19","250m_16_days_NDVI","0.5567","0.861","0.7240375","0.090738209584339",NA,"10% (2/20)","50% (10/20)"
"Lat10.86189Lon-74.48136Start2013-01-01End2013-12-31","10.86188889","-74.48135833","2013-01-01","2013-12-19","250m_16_days_NDVI","0.0819","0.557","0.213857142857143","0.16247448883997",NA,"20% (4/20)","45% (9/20)"
"Lat10.86189Lon-74.48136Start2013-01-01End2013-12-31","10.86188889","-74.48135833","2013-01-01","2013-12-19","250m_16_days_NDVI","-0.1389","0.049","-0.0711666666666667","0.104348183181756",NA,"45% (9/20)","40% (8/20)"
"Lat10.86189Lon-74.48136Start2013-01-01End2013-12-31","10.86188889","-74.48135833","2013-01-01","2013-12-19","250m_16_days_NDVI","-0.141","-0.048","-0.0945","0.0657609306503489",NA,"50% (10/20)","40% (8/20)"
"Lat10.86189Lon-74.48136Start2013-01-01End2013-12-31","10.86188889","-74.48135833","2013-01-01","2013-12-19","250m_16_days_NDVI","-0.141","-0.0357","-0.08835","0.0744583440589435",NA,"60% (12/20)","30% (6/20)"
"Lat10.86189Lon-74.48136Start2013-01-01End2013-12-31","10.86188889","-74.48135833","2013-01-01","2013-12-19","250m_16_days_NDVI","0.3891","0.6937","0.585836363636364","0.0838453966861303",NA,"0% (0/20)","45% (9/20)"
"Lat10.86189Lon-74.48136Start2013-01-01End2013-12-31","10.86188889","-74.48135833","2013-01-01","2013-12-19","250m_16_days_NDVI","0.3508","0.6494","0.527018181818182","0.0848627812198235",NA,"0% (0/20)","45% (9/20)"
"Lat10.86189Lon-74.48136Start2013-01-01End2013-12-31","10.86188889","-74.48135833","2013-01-01","2013-12-19","250m_16_days_NDVI","0.324","0.7806","0.617418181818182","0.127826944093816",NA,"0% (0/20)","45% (9/20)"
"Lat10.86189Lon-74.48136Start2013-01-01End2013-12-31","10.86188889","-74.48135833","2013-01-01","2013-12-19","250m_16_days_NDVI","0.3987","0.7775","0.692118181818182","0.10296439984948",NA,"0% (0/20)","45% (9/20)"
"Lat10.86189Lon-74.48136Start2013-01-01End2013-12-31","10.86188889","-74.48135833","2013-01-01","2013-12-19","250m_16_days_NDVI","0.4996","0.7829","0.652322222222222","0.0951436779005544",NA,"10% (2/20)","45% (9/20)"
"Lat10.86189Lon-74.48136Start2013-01-01End2013-12-31","10.86188889","-74.48135833","2013-01-01","2013-12-19","250m_16_days_NDVI","-0.1304","0.5728","0.2640125","0.278518850028914",NA,"25% (5/20)","35% (7/20)"
"Lat10.86189Lon-74.48136Start2013-01-01End2013-12-31","10.86188889","-74.48135833","2013-01-01","2013-12-19","250m_16_days_NDVI","-0.1304","-0.0441","-0.0807","0.0446164767770832",NA,"40% (8/20)","45% (9/20)"
"Lat10.86189Lon-74.48136Start2013-01-01End2013-12-31","10.86188889","-74.48135833","2013-01-01","2013-12-19","250m_16_days_NDVI","-0.141","-0.0441","-0.09255","0.0685186470969765",NA,"50% (10/20)","40% (8/20)"
"Lat10.86189Lon-74.48136Start2013-01-01End2013-12-31","10.86188889","-74.48135833","2013-01-01","2013-12-19","250m_16_days_NDVI","-0.1502","-0.0357","-0.09295","0.0809637264458597",NA,"55% (11/20)","35% (7/20)"
